gene_name,log2FC_12h,log2FC_18h,log2FC_24h,acc_untr_12h_tss,acc_untr_12h_avg,acc_vacv_12h_tss,acc_vacv_12h_avg,acc_untr_18h_tss,acc_untr_18h_avg,acc_vacv_18h_tss,acc_vacv_18h_avg,acc_untr_24h_tss,acc_untr_24h_avg,acc_vacv_24h_tss,acc_vacv_24h_avg,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss,acc_delta_12h_avg,acc_delta_18h_avg,acc_delta_24h_avg,expr_var,expr_range,acc_tss_var,acc_tss_range,acc_avg_var,acc_avg_range,expr_slope,acc_tss_slope,acc_avg_slope,expr_dir,acc_tss_dir,acc_avg_dir,expr_acc_tss_agreement,expr_acc_avg_agreement,agree_count,disagree_count,neutral_count,agreement_class
LOC103222589,0.0875127062490679,0.595876722370812,3.288367153621,7.69873,7.057176666666667,7.41512,6.336551999999999,5.13529,8.9867775,4.35428,5.98714,5.7669,6.247468,3.22793,3.22793,0.0875127062490679,0.595876722370812,3.288367153621,-0.2836100000000003,-0.7810100000000002,-2.5389699999999995,-0.7206246666666676,-2.9996375000000004,-3.0195379999999994,2.9589013147536547,3.200854447371932,1.404079808533332,2.255359999999999,1.7465496730960075,2.298913333333332,0.2667378706143273,-0.1879466666666664,-0.1915761111111109,"['→', '↑']","['→', '↓']","['↓', '→']","['neutral', 'disagree']","['neutral', 'neutral']",0,1,1,mostly_disagree
MRPL11,-0.377554052130046,-0.531425720360937,-1.4746883891433,37.0501,37.0501,26.29,26.29,30.5096,30.5096,19.5943,19.5943,20.6647,20.6647,7.26285,7.26285,-0.377554052130046,-0.531425720360937,-1.4746883891433,-10.7601,-10.915299999999998,-13.40185,-10.7601,-10.915299999999998,-13.40185,0.3528541176760159,1.097134337013254,2.1976435008333324,2.6417499999999983,2.1976435008333324,2.6417499999999983,-0.091427861417771,-0.2201458333333331,-0.2201458333333331,"['→', '↓']","['→', '↓']","['→', '↓']","['neutral', 'agree']","['neutral', 'agree']",1,0,1,mostly_agree
NPAS4,,,,10.5858,13.59308,7.41512,9.6059475,7.55189,9.364352,4.35428,6.31371,3.36402,6.631926,4.8419,4.303906666666666,,,,-3.170680000000001,-3.19761,1.47788,-3.987132500000001,-3.0506420000000007,-2.3280193333333337,,,7.245007006433335,4.67549,0.6919757457962323,1.6591131666666676,,0.3873799999999995,0.1382594305555554,"['NA', 'NA']","['→', '↑']","['↑', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
SLC29A2,-0.478110013120079,-1.11918221827731,-0.271384239680872,12.0293,5.934446666666666,9.43743,7.415120000000001,5.73944,4.90034,5.44286,5.5789275,4.32517,4.6455544444444445,4.03491,3.63142,-0.478110013120079,-1.11918221827731,-0.271384239680872,-2.5918699999999983,-0.2965800000000005,-0.2902599999999999,1.4806733333333346,0.6785874999999999,-1.0141344444444442,0.1954117550235665,0.8477979785964379,1.760967453099997,2.3016099999999984,1.6221191855497183,2.494807777777779,0.0172271477866005,0.191800833333333,-0.207900648148148,"['→', '↑']","['↑', '→']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'disagree']",0,0,2,mixed
LOC103223043,1.93613873197057,0.246273427521108,-0.0431888588083246,,,,,,,4.35428,4.35428,,,,,1.93613873197057,0.246273427521108,-0.0431888588083246,,,,,,,1.1428618123346197,1.9793275907788948,,,,,-0.164943965898241,,,"['↓', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
TRNAS-GCU,0.990932459312097,2.02298945082827,0.553170908852883,15.8786,12.02925,16.1784,17.52665,5.73944,9.06227,10.3414,10.3414,12.4949,12.4949,6.45586,6.45586,0.990932459312097,2.02298945082827,0.553170908852883,0.2997999999999994,4.60196,-6.039039999999999,5.497399999999999,1.2791300000000003,-6.039039999999999,0.5695238925220871,1.4698185419753873,28.65339236853333,10.640999999999998,34.07314363589999,11.53644,-0.0364801292049344,-0.5282366666666656,-0.9613699999999988,"['↑', '↓']","['↑', '↓']","['↓', '↓']","['agree', 'agree']","['disagree', 'agree']",2,0,0,strictly_agree
B3GNT1,,,,15.8786,17.161733333333334,10.1115,17.8637,8.15604,14.80172,4.89857,8.300337500000001,4.32517,8.410035,3.22793,3.22793,,,,-5.767100000000001,-3.2574700000000005,-1.0972399999999998,0.7019666666666673,-6.501382499999998,-5.182105,,,5.462071468233336,4.669860000000002,14.708505286232176,7.203349166666666,,0.3891549999999997,-0.4903393055555553,"['NA', 'NA']","['↑', '↑']","['↓', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
BRMS1,-1.16672710427918,-0.878473628008891,-1.11984523988854,27.4267,35.90738875,25.6159,23.66847333333333,21.4474,19.685264166666663,13.6071,15.294423,12.4949,25.182114,6.45586,4.841896,-1.16672710427918,-0.878473628008891,-1.11984523988854,-1.8108000000000004,-7.840299999999997,-6.039039999999999,-12.238915416666671,-4.390841166666666,-20.340218,0.023924705135338,0.2882534762702891,9.579570222533324,6.029499999999997,63.60099905865107,15.949376833333334,0.0039068220325533,-0.352353333333333,-0.6751085486111098,"['→', '→']","['↓', '↑']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
RIN1,-0.134029620595021,-0.371888902257078,2.40833296891359,9.62341,28.656411111111108,5.39281,22.75094625,5.73944,18.069614545454545,7.07571,14.151428,16.3395,20.664715,20.1746,12.104755,-0.134029620595021,-0.371888902257078,2.40833296891359,-4.2306,1.3362699999999998,3.8351000000000006,-5.90546486111111,-3.918186545454544,-8.55996,2.3749697045569085,2.780221871170668,17.0482849093,8.0657,5.423613391597733,4.641773454545456,0.2118635491257173,0.6721416666666662,-0.2212079282407406,"['→', '↑']","['↑', '↑']","['↑', '↓']","['neutral', 'agree']","['neutral', 'disagree']",1,0,1,mostly_agree
CD248,0.0,2.05427731218257,3.40454925792038,4.33054,4.33054,5.39281,5.39281,5.43736,5.286325,5.98714,4.71714,5.7669,4.325175,5.64888,4.303906666666667,0.0,2.05427731218257,3.40454925792038,1.0622699999999998,0.5497800000000002,-0.1180199999999995,1.0622699999999998,-0.569185,-0.0212683333333325,2.9390408754001376,3.40454925792038,0.3502812206999997,1.1802899999999994,0.6893189017398146,1.631455,0.2837124381600314,-0.0983574999999998,-0.0902948611111109,"['↑', '↑']","['→', '↓']","['↓', '→']","['neutral', 'disagree']","['disagree', 'neutral']",0,1,1,mostly_disagree
TMEM151A,,,,4.33054,4.33054,4.71871,4.38166,3.92698,3.9773316666666663,4.35428,5.98714,4.80575,4.325173333333333,3.22793,4.438405,,,,0.3881699999999997,0.4273000000000002,-1.5778199999999996,0.05112,2.0098083333333334,0.1132316666666675,,,1.3145256752333327,2.00512,1.2395534831361106,1.9586883333333331,,-0.1638324999999997,0.0051759722222223,"['NA', 'NA']","['→', '↓']","['↑', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
YIF1A,,,,98.64,35.60663666666667,10.1115,24.09913,73.7065,12.838224,49.53,35.269708,3.36402,14.23701375,30.6653,10.894255,,,,-88.52850000000001,-24.176500000000004,27.30128,-11.507506666666664,22.431484,-3.34275875,,,3367.9466120961333,115.82978,313.80496422512124,33.93899066666667,,9.652481666666658,0.6803956597222229,"['NA', 'NA']","['↑', '↑']","['↑', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
CNIH2,0.868839329815611,0.21176871681017,1.77378007168333,28.3891,14.19454,19.549,9.811922222222222,4.22906,9.297225555555556,4.89857,7.2798175,4.32517,8.289905,4.8419,5.1646920000000005,0.868839329815611,0.21176871681017,1.77378007168333,-8.8401,0.6695100000000007,0.5167299999999999,-4.382617777777778,-2.0174080555555545,-3.1252129999999987,0.6150898349200216,1.56201135487316,29.66771528823333,9.50961,1.400419266701412,2.3652097222222235,0.0754117284889764,0.7797358333333327,0.1047837314814815,"['→', '↑']","['↑', '→']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'disagree']",0,0,2,mixed
RAB1B,-0.723213079498223,-1.04768228866611,-1.05861490736498,3.3682,12.136191111111112,5.39281,12.230135714285714,4.22906,9.92203153846154,7.07571,8.028205833333333,5.28632,7.56905125,8.06983,6.29447,-0.723213079498223,-1.04768228866611,-1.05861490736498,2.02461,2.8466500000000003,2.78351,0.0939446031746022,-1.893825705128206,-1.2745812500000009,0.0363156959976684,0.335401827866757,0.2092776052,0.8220400000000003,1.0345929174307575,1.9877703083028084,-0.0279501523222297,0.0632416666666666,-0.1140438210978835,"['→', '→']","['↑', '→']","['↓', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
KLC2,0.30121413555797,0.716750426198383,0.826642404988986,5.29288,18.813774,6.06692,15.392005,5.43736,9.954121904761903,7.62,10.613559285714286,22.1064,13.456098888888889,14.5257,7.147558571428571,0.30121413555797,0.716750426198383,0.826642404988986,0.7740399999999994,2.18264,-7.5807,-3.421769000000003,0.659437380952383,-6.308540317460317,0.0768035870264967,0.525428269431016,27.8514403972,9.76334,12.257067894802464,6.9679776984127,0.0437856891192513,-0.6962283333333326,-0.2405642764550257,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103224576,0.856325320162572,0.737954385028658,4.13080309093082,,,3.37051,3.37051,3.02076,4.2290600000000005,4.35428,4.35428,3.8446,3.8446,,,0.856325320162572,0.737954385028658,4.13080309093082,,1.33352,,,0.1252199999999996,,3.7079397817803086,3.3928487059021624,,0.0,,0.0,0.2728731475640203,0.0370422222222222,0.0034783333333333,"['→', '↑']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
PACS1,-0.416597145125279,-0.943946437810139,-0.886685894965679,2.88702,10.146430434782609,3.37051,7.450591052631578,3.02076,7.353160263157895,4.35428,5.343892272727273,3.8446,7.520987499999999,3.22793,5.072462857142858,-0.416597145125279,-0.943946437810139,-0.886685894965679,0.4834899999999997,1.33352,-0.6166699999999996,-2.6958393821510303,-2.0092679904306223,-2.4485246428571417,0.083726579831429,0.52734929268486,0.9560240104333332,1.95019,0.1209152104836423,0.6865713917204079,-0.0391740624866999,-0.0916799999999998,0.0206095616078239,"['→', '→']","['↑', '↓']","['↑', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
SF3B2,-0.769850612968151,-0.294366472867021,-0.520608656007185,5.77405,30.63455,14.1561,34.8286,6.64567,17.57074,5.44286,11.42999125,6.24747,27.152485,4.8419,10.759766666666666,-0.769850612968151,-0.294366472867021,-0.520608656007185,8.38205,-1.2028100000000004,-1.40557,4.194050000000001,-6.14074875,-16.392718333333335,0.0565653743382451,0.47548414010113,31.28469301693333,9.78762,105.95432932515492,20.586768333333332,0.0207701630800805,-0.8156349999999993,-1.7155640277777764,"['→', '→']","['↓', '→']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
GAL3ST3,,,,2.88702,3.8493625,6.74102,6.74102,6.64567,4.48079,5.98714,4.89857,6.24747,4.531132857142857,5.64888,4.841895,,,,3.854,-0.6585299999999998,-0.5985899999999997,2.8916574999999995,0.4177800000000005,0.3107621428571434,,,6.698679585433331,4.51253,2.132090591879208,2.580895357142856,,-0.3710491666666664,-0.2150746130952378,"['NA', 'NA']","['↓', '→']","['↓', '→']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
CATSPER1,1.43494988721462,0.0,2.41137678597399,4.81171,4.33054,5.39281,4.71871,3.02076,4.358521428571429,4.89857,4.6264275,2.88345,4.645556666666667,4.03491,4.03491,1.43494988721462,0.0,2.41137678597399,0.5811000000000002,1.87781,1.1514600000000002,0.3881699999999997,0.2679060714285715,-0.6106466666666668,1.471204778562057,2.41137678597399,0.4223919460333333,1.29671,0.2973255099568641,0.9988166666666664,0.0813689082299473,0.04753,-0.083234722222222,"['↓', '↑']","['↑', '↓']","['→', '↓']","['disagree', 'disagree']","['neutral', 'disagree']",0,2,0,strictly_disagree
CST6,,,,3.3682,4.33054,4.71871,4.71871,3.92698,3.82629,7.07571,7.07571,4.32517,3.60431,,,,,,1.35051,3.14873,,0.3881699999999997,3.24942,,,,1.6167975842000004,1.7982200000000002,4.09337578125,2.86125,,0.2997033333333335,0.4768750000000001,"['NA', 'NA']","['↑', 'NA']","['↑', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
BANF1,-0.830509513472642,-1.16578521216493,-1.98589130180054,6.73639,15.87863,5.39281,13.482043333333332,3.92698,13.14029,3.81,10.34145,19.223,19.223,3.22793,3.22793,-0.830509513472642,-1.16578521216493,-1.98589130180054,-1.3435800000000002,-0.1169799999999998,-15.995069999999998,-2.396586666666669,-2.79884,-15.995069999999998,0.3533151448651308,1.1553817883278978,78.0474081380333,15.878089999999998,59.87017382067033,13.598483333333329,-0.0962818156939914,-1.2209574999999984,-1.1332069444444426,"['→', '↓']","['↑', '↓']","['→', '↓']","['neutral', 'agree']","['neutral', 'agree']",1,0,1,mostly_agree
EIF1AD,-0.306324626652093,0.192922370517456,-0.51468236462293,6.73639,15.87863,6.74102,17.52666,3.92698,13.14029,16.8729,10.069305,19.223,19.223,9.68379,9.68379,-0.306324626652093,0.192922370517456,-0.51468236462293,0.0046299999999996,12.94592,-9.53921,1.6480299999999986,-3.0709850000000003,-9.53921,0.1322274953913719,0.707604735140386,127.35715665443334,22.48513,31.543562673074987,11.187239999999996,-0.017363144830903,-0.7953199999999983,-0.9322699999999988,"['→', '↓']","['↑', '↓']","['↓', '↓']","['neutral', 'agree']","['neutral', 'agree']",1,0,1,mostly_agree
LOC103225234,1.06775965893943,2.73381149090594,3.28707750220679,,,,,3.62491,3.62491,3.81,3.81,2.88345,3.60431,,,1.06775965893943,2.73381149090594,3.28707750220679,,0.1850900000000002,,,0.1850900000000002,,1.3345339459174337,2.21931784326736,,0.0,,0.0,0.1849431536056132,0.0051413888888888,0.0051413888888888,"['↑', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
SART1,-0.845499859975926,-0.743437388975639,-0.295632648366603,3.3682,9.527188,3.37051,13.145005,4.53114,7.316947777777778,4.89857,6.93964125,4.32517,5.6867975,4.8419,5.0436425,-0.845499859975926,-0.743437388975639,-0.295632648366603,0.00231,0.3674300000000006,0.5167299999999999,3.617816999999999,-0.3773065277777778,-0.6431550000000001,0.085549964016937,0.5498672116093231,0.0700385068,0.5144199999999999,5.697928299528405,4.260971999999999,0.0458222676341101,0.0428683333333332,-0.3550809999999995,"['→', '→']","['→', '→']","['↓', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
TSGA10IP,0.0,-0.666322339895382,2.41138567508331,3.3682,3.3682,,,3.02076,3.3605925,4.35428,4.027710000000001,2.88345,2.88345,4.03491,4.03491,0.0,-0.666322339895382,2.41138567508331,,1.33352,1.1514600000000002,,0.6671175000000007,1.1514600000000002,2.6218421600174544,3.077708014978692,0.0165729217999999,0.1820599999999999,0.1172938286531247,0.4843424999999994,0.2009488062569422,-0.0303433333333332,0.0807237499999998,"['↓', '↑']","['NA', '→']","['NA', '→']","['NA', 'neutral']","['NA', 'neutral']",0,0,1,mixed
DRAP1,-1.2914876838456,0.0187797532753649,-0.74130713467976,5.29288,12.269851666666668,12.1338,13.594373333333335,3.92698,9.968506,9.79714,12.518573333333334,5.28632,8.8906275,3.22793,5.9178733333333335,-1.2914876838456,0.0187797532753649,-0.74130713467976,6.840920000000001,5.87016,-2.05839,1.3245216666666677,2.5500673333333346,-2.9727541666666677,0.4328719117835455,1.3102674371209648,23.833666426033336,8.89931,8.411683181616404,5.522821500000002,0.0458483790971533,-0.7416091666666659,-0.3581063194444441,"['↑', '↓']","['↓', '↓']","['↑', '↓']","['disagree', 'agree']","['agree', 'agree']",1,1,0,mixed
C1H11orf68,,,,5.29288,12.269851666666668,8.08922,12.807922857142858,3.32283,7.585461111111111,4.89857,4.626425,7.20862,16.751461428571428,4.03491,4.03491,,,,2.796339999999999,1.57574,-3.17371,0.5380711904761899,-2.9590361111111108,-12.716551428571428,,,9.94810611083333,5.970049999999999,47.18731423710945,13.254622619047618,,-0.4975041666666661,-1.104551884920634,"['NA', 'NA']","['↓', '↓']","['↓', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
FOSL1,0.643932181984182,0.769038642729973,1.12882917453576,40.4183,12.450291666666669,41.7943,16.515499166666668,27.1868,16.010010555555553,30.48,10.652444285714283,27.8733,12.975515384615385,8.87681,7.46458,0.643932181984182,0.769038642729973,1.12882917453576,1.3759999999999977,3.293199999999999,-18.99649,4.065207500000001,-5.357566269841268,-5.510935384615385,0.0633709911138323,0.4848969925515779,152.59071415603333,22.28969,30.08578335825752,9.576142884615386,0.0404080827126314,-1.697707499999998,-0.7980119070512817,"['→', '→']","['↑', '↓']","['↓', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
CCDC85B,0.242224029762163,0.7635282224196,-2.20696744749987,4.33054,12.831218,6.06692,15.672887500000002,6.64567,17.897983333333332,5.44286,8.980715,9.13092,13.0956725,3.22793,4.034915,0.242224029762163,0.7635282224196,-2.20696744749987,1.7363799999999996,-1.2028100000000004,-5.902989999999999,2.841669500000002,-8.917268333333332,-9.0607575,2.5156902464309203,2.9704956699194702,14.848417314233329,7.639369999999999,46.66016276657963,11.902427,-0.2040992897718358,-0.636614166666666,-0.991868916666666,"['→', '↓']","['↓', '↓']","['↓', '→']","['neutral', 'agree']","['neutral', 'neutral']",1,0,1,mostly_agree
FIBP,-0.451596535144632,-0.428360254332252,-0.42255371029911,10.1046,31.96347142857143,7.41512,21.66756285714286,4.22906,15.607244666666666,27.7586,20.773575,17.7813,20.184136666666667,20.1746,9.145813333333336,-0.451596535144632,-0.428360254332252,-0.42255371029911,-2.68948,23.52954,2.3933,-10.295908571428573,5.166330333333335,-11.038323333333333,0.0002361877291013,0.029042824845522,193.33538393773333,26.21902,83.70380201387339,16.204653666666665,0.0024202354037934,0.4235650000000006,-0.0618678968253958,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
CTSW,1.56369946304479,1.9192948373376,-0.608381964529427,17.3221,10.585735,15.5043,12.470865,3.32283,5.5884,3.26571,5.987150000000001,10.0921,6.247483333333332,4.03491,4.5729,1.56369946304479,1.9192948373376,-0.608381964529427,-1.8177999999999983,-0.0571200000000002,-6.05719,1.88513,0.3987500000000006,-1.6745833333333326,1.872255968821336,2.527676801867027,9.512210273233334,6.00007,3.1965992718370364,3.559713333333333,-0.1810067856311845,-0.3532824999999996,-0.2966427777777773,"['→', '↓']","['↑', '↓']","['↓', '↓']","['neutral', 'agree']","['neutral', 'agree']",1,0,1,mostly_agree
EFEMP2,0.678998730067227,2.05349571569555,-1.48069851359175,32.2384,10.310795714285714,27.6382,13.14498,19.6349,6.268069999999999,15.24,8.527143333333333,20.6647,8.53020375,4.03491,5.187744285714286,0.678998730067227,2.05349571569555,-1.48069851359175,-4.600199999999997,-4.394899999999998,-16.62979,2.8341842857142865,2.259073333333334,-3.3424594642857137,3.1740104996828635,3.5341942292873,49.074286161700016,12.234890000000002,11.643141717460743,6.17664375,-0.1799747703049145,-1.0024658333333325,-0.5147203124999995,"['↑', '↓']","['→', '↓']","['→', '↓']","['neutral', 'agree']","['neutral', 'agree']",1,0,1,mostly_agree
LOC103226570,-1.35960408417206,-1.91756526831165,-2.15633539998203,,,,,,,3.81,3.81,,,,,-1.35960408417206,-1.91756526831165,-2.15633539998203,,,,,,,0.167185441396105,0.79673131580997,,,,,-0.0663942763174974,,,"['→', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
SNX32,1.99642531975,0.0,0.0,4.81171,15.17875090909091,4.04461,16.659945,3.62491,12.522411363636364,4.89857,11.732385,3.36402,14.056805625,4.03491,8.193976153846155,1.99642531975,0.0,0.0,-0.7671000000000001,1.2736600000000005,0.67089,1.4811940909090904,-0.7900263636363629,-5.8628294711538445,1.3285713524462963,1.99642531975,1.099308048433334,2.040760000000001,14.137742633486704,7.344023562062935,-0.1663687766458331,0.1198324999999999,-0.6120019635052437,"['↓', '→']","['↑', '→']","['↓', '↓']","['disagree', 'neutral']","['agree', 'neutral']",0,1,1,mostly_disagree
LOC103226393,0.994990709791633,1.51689718301758,1.8219489829542,55.3346,38.97483333333333,44.4907,36.13186,45.6134,35.282439999999994,35.3786,19.59429625,38.9265,30.85288,12.9117,13.880097999999998,0.994990709791633,1.51689718301758,1.8219489829542,-10.843900000000003,-10.2348,-26.0148,-2.842973333333326,-15.688143749999997,-16.972782000000002,0.174883825498622,0.826958273162567,79.92260160333328,15.779999999999998,61.05003190386339,14.129808666666676,0.0689131894302138,-1.2642416666666645,-1.1774840555555557,"['→', '→']","['→', '↓']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
